a_sf1,a_sf2,a_sf3,beam,e_ch_tes,eta,eta_field_tot,eta_field1,eta_field2,eta_field3,eta_therm,eta_rec_therm1,eta_rec_therm2,eta_rec_therm3,m_dot_rec,m_dot_rec1,m_dot_rec2,m_dot_rec3,p_cycle,p_out_net,q_ch_tes,q_dc_tes,q_dot_hx1,q_dot_hx2,q_dot_hx3,q_dot_rec_inc,q_dot_rec_inc1,q_dot_rec_inc2,q_dot_rec_inc3,t_hx_tes_out1,t_hx_tes_out2,t_hx_tes_out3,t_pc_in,t_pc_out,t_rec_in1,t_rec_in2,t_rec_in3,t_rec_out1,t_rec_out2,t_rec_out3,t_tes_cold,t_tes_hot,tdry
m2,m2,m2,W/m2,MWh,-,-,-,-,-,-,-,-,-,kg/s,kg/s,kg/s,kg/s,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,C,C,C,C,C,C,C,C,C,C,C,C,C,C
491065.493333,579819.768889,693508.551111,765,3431.990278,0.446194,0.501961,0.520062,0.649876,0.365476,0.793108,0.776104,0.824521,0.778699,1107.572464,728.543161,1107.573350,707.936250,100.311120,91.370712,634.687361,231.188472,156.200694,235.994826,151.844514,677.527396,195.369191,288.260551,193.897671,716.944514,715.891597,717.013958,700.786042,540.282014,565.146736,559.962431,561.015382,730,730,730,547.041944,715.426736,16
499158.257778,544207.075556,720467.911111,843,3804.249167,0.446176,0.537016,0.570626,0.655769,0.424031,0.813213,0.798998,0.828770,0.811871,1166.982479,938.312652,1166.983413,981.845961,100.303194,89.965130,767.632361,234.329010,200.287674,248.271441,209.437483,798.495787,240.113902,300.844693,257.537191,716.327500,715.765347,716.212292,700.735972,548.540833,568.078125,560.714444,561.276597,730,730,730,547.873299,715.430139,19
512183.857778,546001.244444,704999.751111,888,4233.091667,0.445876,0.557563,0.595199,0.643940,0.463323,0.822011,0.809915,0.832342,0.823777,1224.593146,1093.170336,1224.594125,1127.954601,100.293750,89.009115,851.628472,237.345903,231.757830,259.162830,239.016823,872.980551,270.708142,312.213547,290.058880,715.999444,715.703125,715.918264,700.695972,555.706701,571.200000,561.873889,562.170174,730,730,730,549.633438,715.411944,22
539632.924444,549452.551111,666548.906667,910,4699.019444,0.444596,0.569957,0.606945,0.611589,0.505692,0.826138,0.820642,0.828699,0.829072,1219.522528,1219.523504,1207.724581,1211.787241,100.324045,88.579731,890.246806,236.577847,255.641406,253.206667,254.045052,910.578133,298.050222,305.795591,306.732338,715.851250,715.876597,715.867847,700.868333,554.897187,571.200000,563.782187,563.756840,730,730,730,551.697604,715.401458,25
535491.840000,570961.706667,617172.764444,915,5171.406111,0.444019,0.582238,0.618120,0.588895,0.544948,0.825679,0.820708,0.828127,0.828201,1260.150993,1260.152001,1228.766376,1228.725368,100.339392,88.374792,899.155972,238.231597,261.035451,254.635191,254.626823,918.258773,302.863182,307.656213,307.739342,715.927431,715.992639,715.992708,700.972986,559.626007,573.854063,565.770174,565.704931,730,730,730,555.813194,715.408611,26
538946.133333,587182.968889,571029.937778,909,5591.725556,0.443484,0.533807,0.560887,0.512015,0.530658,0.812130,0.810734,0.812387,0.813269,1117.921659,1117.922554,1093.757635,1103.227352,100.449939,89.749193,785.462569,229.593472,226.712187,221.886319,223.777708,823.513671,274.779449,273.287520,275.446684,716.550486,716.604653,716.583333,701.640000,543.880451,572.232396,569.262674,569.208542,730,730,730,554.546111,715.473958,27
540201.777778,640596.551111,565005.120000,523,5592.213333,0.442520,0.370046,0.394985,0.335255,0.385646,0.686454,0.678879,0.688908,0.691576,380.574538,380.574843,372.880377,379.681015,100.453299,94.971042,274.751042,230.447396,78.915981,77.340382,78.732977,337.871964,111.593324,112.321129,113.957502,718.913611,718.955972,718.918542,701.668472,544.802674,572.401528,565.632500,565.590139,730,730,730,554.450764,715.540486,28
534846.648889,688694.613333,541909.262222,557,5594.230556,0.442541,0.345733,0.374235,0.294430,0.382802,0.687616,0.678720,0.690123,0.694005,386.150558,380.069716,375.402177,386.150867,100.461606,94.990286,276.900712,230.509219,78.854896,77.898646,80.100486,339.978453,111.488053,112.944267,115.546142,718.910417,718.936042,718.877361,701.720903,544.850451,572.377396,565.540382,565.514722,730,730,730,554.432847,715.604722,28
503489.848889,711676.728889,549652.444444,783,5597.765556,0.443514,0.246670,0.263994,0.197930,0.293907,0.687605,0.666915,0.685703,0.710196,432.377442,346.069610,363.790474,432.377788,100.461345,95.247405,276.905868,230.163212,71.892305,75.526571,89.568750,340.861156,104.074898,110.295271,126.490978,719.102431,718.999931,718.638264,701.712222,543.946319,571.200000,565.330417,565.432951,730,730,730,553.837813,715.665833,27
498562.915556,700836.551111,564656.284444,664,5601.002222,0.444337,0.289534,0.304378,0.214996,0.368941,0.685091,0.660948,0.668450,0.725874,480.914923,332.059288,320.456987,480.915308,100.462413,95.170885,275.754306,229.653247,69.248268,66.857891,99.818290,339.140551,100.763093,100.049609,138.327840,719.150208,719.222361,718.371042,701.750278,543.116944,571.200000,564.687639,564.615451,730,730,730,553.174340,715.721667,26
493128.746667,667069.440000,603920.284444,279,5532.390556,0.445979,0.467441,0.465973,0.324627,0.626388,0.605774,0.573083,0.563551,0.680688,340.154785,176.445554,161.365295,340.155057,100.440616,95.743984,166.501476,225.959132,37.205464,34.058605,71.179475,230.069458,64.109907,60.417058,105.542498,720.332569,720.494514,719.060278,701.603194,530.334306,565.065590,562.841806,562.679792,730,730,730,547.659826,715.748681,24
476750.222222,592723.164444,694150.968889,0,5344.765000,0.488906,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.513689,101.129245,0,213.585764,0,0,0,0,0,0,0,547.659826,547.659826,547.659826,703.052778,528.993958,0,0,0,0,0,0,545.428611,715.714861,21
0,0,0,0,5156.977222,0.489016,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.530156,101.751771,0,213.580677,0,0,0,0,0,0,0,545.428611,545.428611,545.428611,703.018611,528.964618,0,0,0,0,0,0,544.267465,715.679792,19
0,0,0,0,4969.023333,0.489130,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.547266,101.768880,0,213.575382,0,0,0,0,0,0,0,544.267465,544.267465,544.267465,702.983125,528.934132,0,0,0,0,0,0,543.551458,715.643264,17
0,0,0,0,4780.898889,0.489249,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.565061,101.786675,0,213.569896,0,0,0,0,0,0,0,543.551458,543.551458,543.551458,702.946181,528.902431,0,0,0,0,0,0,543.063090,715.605347,16
0,0,0,0,4592.599444,0.489373,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.583576,101.805191,0,213.564184,0,0,0,0,0,0,0,543.063090,543.063090,543.063090,702.907778,528.869410,0,0,0,0,0,0,542.706493,715.565833,15
0,0,0,0,4404.117222,0.489502,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.602882,101.824497,0,213.558229,0,0,0,0,0,0,0,542.706493,542.706493,542.706493,702.867708,528.834965,0,0,0,0,0,0,542.432743,715.524514,13
0,0,0,0,4215.447500,0.489637,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.623056,101.844670,0,213.552031,0,0,0,0,0,0,0,542.432743,542.432743,542.432743,702.825833,528.799028,0,0,0,0,0,0,542.214583,715.481389,12
0,0,0,0,4026.584167,0.489778,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.644141,101.865755,0,213.545556,0,0,0,0,0,0,0,542.214583,542.214583,542.214583,702.782083,528.761389,0,0,0,0,0,0,542.035451,715.436250,11
0,0,0,0,3837.519167,0.489926,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.666241,101.887856,0,213.538785,0,0,0,0,0,0,0,542.035451,542.035451,542.035451,702.736181,528.721979,0,0,0,0,0,0,541.884583,715.388889,10
0,0,0,0,3648.246389,0.490081,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.689427,101.911042,0,213.531684,0,0,0,0,0,0,0,541.884583,541.884583,541.884583,702.688056,528.680590,0,0,0,0,0,0,541.755000,715.339167,10
0,0,0,0,3458.756944,0.490244,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.713793,101.935417,0,213.524236,0,0,0,0,0,0,0,541.755000,541.755000,541.755000,702.637431,528.637083,0,0,0,0,0,0,541.641632,715.286806,10
0,0,0,276,3243.802500,0.447087,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,100.698429,98.684045,0,223.970885,0,0,0,0,0,0,0,541.641632,541.641632,541.641632,703.229444,541.922882,0,0,0,0,0,0,542.570208,715.231458,11
497938.044444,629696.800000,636308.462222,567.000017,3108.017847,0.446541,0.409489,0.398244,0.535642,0.293446,0.480869,0.444279,0.530627,0.467701,459.275733,282.498972,459.276101,225.551943,100.461235,94.150395,248.473490,244.980438,62.368589,100.736007,49.937357,277.854702,76.280871,129.746924,71.826916,661.572951,660.798958,661.909931,701.733038,576.847795,580.858542,556.898368,557.672361,675.719792,675.719792,675.719792,545.381111,715.249063,14.000000
491278.151111,579625.848889,693500.231111,705,3398.857500,0.446240,0.502286,0.520069,0.650285,0.365991,0.784836,0.769567,0.816467,0.768474,1007.621689,647.252350,1007.622495,642.711507,100.330799,92.118064,575.026146,225.497778,139.243776,215.379861,138.280469,624.795591,180.126382,265.729902,178.939271,717.206319,716.111806,717.223056,700.910208,524.188299,560.304410,559.380451,560.474931,730,730,730,545.795972,715.342292,18
498975.537778,544576.568889,720307.200000,794,3742.126111,0.446180,0.537176,0.570277,0.656007,0.424406,0.808300,0.795284,0.823204,0.806411,1084.153047,856.834503,1084.153914,911.987614,100.304965,90.643168,714.964167,229.932847,184.374375,232.466042,196.061406,752.317013,225.936036,283.653156,242.727787,716.464583,715.862431,716.307292,700.747222,536.721181,563.878611,559.331389,559.933542,730,730,730,545.792222,715.365278,21
512598.257778,545801.706667,704743.964444,843,4139.707222,0.446045,0.557635,0.594748,0.644161,0.463629,0.818417,0.807895,0.827712,0.819644,1141.687388,1005.492162,1141.688301,1052.691805,100.288168,89.709054,800.582847,233.185451,215.851302,244.612431,225.826215,828.829796,257.002702,296.385582,275.441529,716.057500,715.726528,715.938819,700.633125,545.031007,566.449444,559.734687,560.065660,730,730,730,546.564896,715.355833,23
539199.857778,550475.626667,666445.795556,867,4574.047500,0.444540,0.570070,0.607092,0.611469,0.505922,0.823017,0.818148,0.825358,0.825545,1129.734637,1128.067905,1127.576843,1129.735541,100.302292,89.291562,842.861250,232.565486,240.737240,240.634045,241.087604,867.964302,283.807147,291.831342,292.325831,715.817500,715.818611,715.813611,700.730833,542.971215,566.979375,560.747396,560.746250,730,730,730,547.247778,715.341458,25
536142.968889,571268.906667,617239.466667,876,5013.728333,0.443907,0.582286,0.617638,0.589247,0.545136,0.823868,0.819522,0.826050,0.826033,1165.279052,1165.279984,1145.086230,1144.283306,100.296302,89.095069,856.804722,234.554132,247.639080,243.413698,243.245660,879.714276,290.080569,294.877689,294.756036,715.785069,715.830833,715.832639,700.700694,547.672569,568.442083,561.462708,561.416944,730,730,730,549.042465,715.331389,26
540541.831111,587630.684444,571556.408889,874,5447.133889,0.443969,0.584463,0.613266,0.560942,0.581404,0.821432,0.818548,0.822395,0.823354,1170.715259,1170.716196,1124.798925,1134.565095,100.320043,89.189523,842.885139,234.152882,246.362066,236.846337,238.870816,868.256284,289.727484,288.093849,290.434969,715.911667,716.015278,715.992986,700.850694,548.532187,569.591458,563.130799,563.027187,730,730,730,552.204757,715.341111,26
540574.968889,640212.551111,565009.742222,860,5590.159444,0.443357,0.339791,0.362279,0.307985,0.354314,0.755627,0.750410,0.757172,0.759300,626.647901,626.648403,614.659297,625.645419,100.400451,93.351398,455.291389,230.787483,130.788854,128.320894,130.582422,510.156693,168.421618,169.571164,172.163911,717.670139,717.714375,717.673819,701.326389,543.594479,570.303090,564.534618,564.490347,730,730,730,552.656632,715.422847,27
535273.173333,688364.800000,541840.497778,829,5593.620556,0.444243,0.232095,0.251048,0.197791,0.256954,0.689358,0.680114,0.692077,0.695882,382.863526,377.759196,372.424634,382.863832,100.426111,95.272934,277.610990,229.600590,79.173281,78.069227,80.229549,339.690418,111.400302,112.870222,115.419876,718.810556,718.840347,718.782431,701.520903,542.907639,571.200000,563.846042,563.816285,730,730,730,552.635139,715.486736,26
503721.422222,711493.404444,549641.706667,375,5595.528889,0.444261,0.511266,0.546800,0.410494,0.609148,0.687592,0.665497,0.686475,0.710803,425.153225,342.722921,357.984523,425.153565,100.432708,94.624774,275.790538,229.693802,71.926254,75.088455,88.982899,338.366827,103.288018,109.523964,125.554862,719.011597,718.921458,718.558819,701.562639,542.945694,571.200000,563.623507,563.713681,730,730,730,552.623125,715.547361,26
498801.742222,700875.022222,564379.662222,661,5598.573333,0.444876,0.290375,0.305054,0.215883,0.369909,0.686221,0.662043,0.669896,0.726725,477.041699,329.867168,318.835040,477.042080,100.432925,95.168325,275.749826,229.514618,69.265564,66.976970,99.699783,338.588800,100.578676,100.013849,137.996284,719.089444,719.158889,718.309028,701.556667,542.174201,570.161597,563.533715,563.464236,730,730,730,552.115972,715.604444,25
493084.551111,667365.333333,603671.466667,451,5602.626667,0.446205,0.424174,0.422657,0.294740,0.568504,0.680667,0.649538,0.646811,0.745650,546.407269,300.614759,271.983823,546.407706,100.429227,94.777422,274.805260,228.792812,63.373238,57.406259,114.312240,337.480924,93.991022,88.711502,154.778382,719.247569,719.448056,717.974931,701.549444,540.666528,569.180729,562.868368,562.667917,730,730,730,551.060660,715.654514,22
477023.573333,593350.400000,693268.622222,0,5415.175556,0.489206,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.558602,101.174141,0,213.571875,0,0,0,0,0,0,0,551.060660,551.060660,551.060660,702.959583,528.913924,0,0,0,0,0,0,547.240764,715.621181,20
0,0,0,0,5227.563889,0.489315,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.574870,101.796484,0,213.566858,0,0,0,0,0,0,0,547.240764,547.240764,547.240764,702.925833,528.884931,0,0,0,0,0,0,545.451111,715.586528,18
0,0,0,0,5039.789444,0.489428,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.591745,101.813359,0,213.561667,0,0,0,0,0,0,0,545.451111,545.451111,545.451111,702.890833,528.854861,0,0,0,0,0,0,544.408681,715.550556,17
0,0,0,0,4851.847778,0.489545,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.609271,101.830885,0,213.556267,0,0,0,0,0,0,0,544.408681,544.408681,544.408681,702.854444,528.823576,0,0,0,0,0,0,543.723125,715.513125,16
0,0,0,0,4663.732222,0.489667,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.627500,101.849115,0,213.550660,0,0,0,0,0,0,0,543.723125,543.723125,543.723125,702.816597,528.791076,0,0,0,0,0,0,543.235590,715.474236,15
0,0,0,0,4475.438333,0.489794,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.646484,101.868099,0,213.544844,0,0,0,0,0,0,0,543.235590,543.235590,543.235590,702.777222,528.757222,0,0,0,0,0,0,542.869167,715.433681,14
0,0,0,0,4286.958333,0.489926,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.666293,101.887917,0,213.538767,0,0,0,0,0,0,0,542.869167,542.869167,542.869167,702.736042,528.721875,0,0,0,0,0,0,542.581944,715.391250,12
0,0,0,0,4098.288611,0.490065,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.687005,101.908620,0,213.532431,0,0,0,0,0,0,0,542.581944,542.581944,542.581944,702.693056,528.684896,0,0,0,0,0,0,542.349687,715.346944,12
0,0,0,0,3909.420278,0.490210,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.708663,101.930286,0,213.525816,0,0,0,0,0,0,0,542.349687,542.349687,542.349687,702.648125,528.646250,0,0,0,0,0,0,542.156701,715.300556,11
0,0,0,0,3720.346389,0.490362,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.731389,101.953012,0,213.518872,0,0,0,0,0,0,0,542.156701,542.156701,542.156701,702.600903,528.605660,0,0,0,0,0,0,541.992847,715.251806,10
0,0,0,0,3531.059167,0.490522,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.755269,101.976892,0,213.511597,0,0,0,0,0,0,0,541.992847,541.992847,541.992847,702.551319,528.563021,0,0,0,0,0,0,541.851181,715.200486,10
0,0,0,0,3341.552778,0.490691,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.780365,102.001988,0,213.503958,0,0,0,0,0,0,0,541.851181,541.851181,541.851181,702.499167,528.518194,0,0,0,0,0,0,541.726875,715.146597,12
498025.688889,629552.160000,636372.017778,530.999983,3237.843819,0.446187,0.410737,0.399009,0.537559,0.294452,0.465791,0.448618,0.505544,0.443211,408.297521,216.600233,408.297848,199.826096,100.202170,94.980660,213.021076,225.706250,48.155964,90.026207,44.470417,250.910880,68.818431,117.199920,64.892529,656.970330,656.020885,657.083698,701.277413,529.666840,558.324115,556.255642,557.205087,671.289983,671.289983,671.289983,541.803594,715.159913,15
491486.257778,579442.488889,693485.653333,686,3424.096111,0.445984,0.502589,0.520059,0.650669,0.366479,0.775280,0.740116,0.816604,0.769122,956.781590,707.737771,956.782356,610.098463,100.219887,90.878446,584.277500,260.176267,156.088194,210.087847,134.834010,608.327609,175.342862,258.639396,174.345369,716.645972,715.878194,717.009653,700.210486,592.703889,584.954375,555.027535,555.795347,730,730,730,547.635313,715.221944,18
498809.493333,544926.257778,720149.617778,778,3761.814167,0.446223,0.537324,0.569935,0.656237,0.424757,0.805147,0.792349,0.820079,0.803013,1069.547694,838.150201,1069.548549,899.082517,100.323533,90.792005,696.712569,228.359271,178.632153,227.118750,191.420434,737.371804,221.176942,278.213333,237.981529,716.653542,716.037708,716.478889,700.864306,534.547951,564.371701,560.981806,561.597639,730,730,730,547.340208,715.283472,21
512989.404444,545617.137778,704502.826667,834,4157.291111,0.445663,0.557702,0.594312,0.644378,0.463916,0.816493,0.806231,0.825627,0.817621,1135.947615,996.912442,1135.948524,1047.799041,100.303021,89.777170,789.333542,232.319358,212.259965,241.380556,222.926024,820.063289,254.266293,293.220622,272.576409,716.195833,715.858889,716.068194,700.733056,544.208646,567.142014,561.144410,561.481319,730,730,730,547.893715,715.303750,24
538790.542222,551449.991111,666355.271111,864,4592.838889,0.444572,0.570178,0.607222,0.611372,0.506135,0.821967,0.817130,0.824369,0.824403,1132.776296,1127.685090,1132.241814,1132.777203,100.314991,89.281458,838.696319,232.198194,238.934115,239.884635,239.996302,865.358009,282.670898,291.289689,291.397404,715.920417,715.909931,715.908750,700.811111,543.475104,567.787917,561.973299,561.983785,730,730,730,548.482396,715.309722,25
536783.928889,571585.884444,617335.893333,875,5035.272222,0.443941,0.582329,0.617171,0.589595,0.545307,0.823105,0.818775,0.825317,0.825222,1169.968593,1169.969529,1151.840921,1150.179844,100.309462,89.058481,855.376250,234.309479,246.960399,243.192778,242.847517,879.312782,289.876533,294.878524,294.557742,715.870000,715.910625,715.914444,700.783889,548.372187,569.359444,562.612361,562.571736,730,730,730,550.221285,715.314444,26
542108.408889,588085.937778,572096.675556,868,5468.591667,0.443209,0.584257,0.612231,0.561079,0.581576,0.820190,0.817541,0.821025,0.822002,1166.261333,1166.262266,1123.528326,1133.606833,100.342604,89.231319,835.948819,233.645920,243.859184,235.059774,237.135590,863.291876,288.085440,286.407733,288.798720,716.012708,716.108681,716.085764,700.959861,547.813785,570.093993,564.208611,564.112604,730,730,730,552.816007,715.337153,27
540946.880000,639842.488889,565019.768889,569,5589.989444,0.443387,0.486289,0.517899,0.440967,0.507350,0.746863,0.740981,0.748602,0.751006,588.933057,588.933528,576.822269,587.766475,100.412023,93.282977,426.622049,230.443958,122.604531,120.117352,122.364896,483.062933,159.408729,160.543004,163.111164,717.853472,717.900417,717.857986,701.399722,543.661354,571.200000,564.962535,564.915590,730,730,730,553.023333,715.421111,27
535663.004444,688026.168889,541816,814,5592.112222,0.443434,0.236379,0.255498,0.201577,0.261670,0.689086,0.680122,0.691695,0.695441,383.367822,377.779147,373.060960,383.368129,100.430208,95.250260,277.182309,230.221458,79.015599,78.041120,80.169705,339.705138,111.404844,112.893947,115.406347,718.833472,718.859722,718.802708,701.514931,543.766424,571.200000,564.189861,564.163611,730,730,730,553.205174,715.485903,27
503951.146667,711311.928889,549630.791111,760,5595.548333,0.444268,0.253323,0.270751,0.203513,0.301806,0.687941,0.666237,0.686664,0.710921,428.373847,344.466606,360.869266,428.374190,100.435712,95.238785,276.775208,229.611701,72.058021,75.445512,89.363446,339.787236,103.698329,110.018569,126.070338,719.036250,718.940208,718.579236,701.581597,542.962986,571.200000,564.168889,564.264965,730,730,730,552.860000,715.548264,26
499026.773333,700918.755556,564111.466667,671,5598.610000,0.444883,0.285878,0.300131,0.212795,0.364077,0.685909,0.661753,0.669725,0.726247,476.723951,329.673646,319.388028,476.724332,100.435443,95.182396,275.391007,229.449323,69.134062,67.003160,99.502743,338.389227,100.498116,100.081218,137.809902,719.105139,719.169722,718.326042,701.572569,542.188715,570.266875,563.754896,563.690278,730,730,730,552.230243,715.605833,25
493041.920000,667657.102222,603425.208889,481,5601.911667,0.446376,0.397394,0.395812,0.276282,0.532690,0.680301,0.648820,0.646695,0.745388,545.978114,300.475895,272.151112,545.978550,100.435174,94.855755,274.551302,228.822517,63.304106,57.404683,114.151155,337.205938,93.868018,88.725982,154.611929,719.255417,719.453542,717.984375,701.563403,541.297014,569.498194,562.974861,562.776667,730,730,730,551.440903,715.656250,23
