q_sf_des,cycle_design_power,solar_multiple,h_tower,dni_design_point,receiver_height,receiver_tube_diam,riser_inner_diam,downcomer_inner_diam,hours_tes,dT_approach_charge_hx,dT_approach_ht_disch_hx,dT_approach_lt_disch_hx,Annual energy,Capacity factor,LCOE (real),PPA price (year 1),Annual gross cycle,Annual rec to particle,TOU 1 frac,TOU1 cap fac,TOU 2 frac,TOU2 cap fac,TOU 3 frac,TOU3 cap fac,TOU 4 frac,TOU4 cap fac,Cap fac weighted,Cap fac weighted MIN0,Site improvement,A_sf,N_hel_pre,q_sf_des_pre,total_q_rec_inc,Heliostats,Tower,Receiver,Storage,Power block,Contingency,Recirculator cost,Cycle efficiency,Design CR deltaP,Direct costs subtotal,Indirect costs subtotal,Net capital cost,NPV costs,OM lifetime total,Analysis period,Cost per capacity,Tower height,Charge HX duty,Discharge HX (hot) duty,Discharge HX (cold) duty,Charge HX UA,Discharge HX (hot) UA,Discharge HX (cold) UA,Charge HX effectiveness,Discharge HX (hot) effectiveness,Discharge HX (cold) effectiveness,Charge HX cost,Discharge (hot) HX cost,Discharge (cold) HX cost,Riser cost,Downcomer cost
719.4305279,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,570778173,87.17807037,4.603920205,5.536949195,614588219.9,1390690769,0.05890411,105.1181402,0.068721461,100.7632301,0.207534247,101.8885213,0.663926941,90.85842671,0.907579545,0.907579545,15269510.84,1526951.084,20990.26071,719.4305279,1707731.674,114521331.3,10427366.36,5141181.016,40115022.34,49827000,19498604.81,0,0.431162057,2.429666335,298050102.1,28104419.24,355335474.9,433124021.6,137746220.8,30,4363.825789,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,22364212.3,6665506.706,3424206.44,7628006.927,7781716.05
700.0628913,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,567841801.1,86.72958224,4.879979474,5.868971944,630806815.1,1335833267,0.05890411,106.0419993,0.068721461,101.6316065,0.207534247,103.0265237,0.663926941,93.2699865,0.932282133,0.932282133,14886031.37,1488603.137,20463.11165,700.0628913,1606069.428,111645235.3,8851054.765,6085313.187,53297672.48,49827000,20371266.78,0,0.451373394,2.3076782,311389363.6,29304952.77,371326720,456733094,151647078.4,30,4558.362821,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,25478612.95,7593733.381,3901055.372,6217545.026,6342832.457
704.4064778,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,547039758.9,83.55237262,4.950519875,5.953710963,598404242.5,1341548366,0.05890411,102.7896426,0.068721461,99.59733772,0.207534247,100.6562536,0.663926941,88.34586526,0.88173627,0.88173627,14973103.87,1497310.387,20582.80566,704.4064778,1704696.16,112298279,10149231.46,4617076.862,74417351.8,49827000,20954499,0,0.415191936,2.539258465,320304484.7,30107313.67,381098655.4,446361600.8,113751065,30,4688.379103,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,27987545.95,8341504.396,4285200.56,3301277.189,3367799.995
740.550621,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,584115894,89.2152134,4.923647805,5.921559109,634275415.3,1185011239,0.05890411,83.44305025,0.068721461,102.255721,0.207534247,102.6522462,0.663926941,97.17958112,0.939806,0.939806,15673129.4,1567312.94,21545.09362,740.550621,1484587.885,117548470.5,9374378.03,4361891.35,56758071.33,49827000,20354034.7,0,0.522284363,1.987110908,311125959,29281246.35,371632786.6,474027054.7,183419594.8,30,4554.521381,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,28326545.32,8442540.935,4337105.087,3695914.1,3770389.087
727.9327328,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,581633374.5,88.83604464,4.995767337,6.0081667,630928128.5,1351152180,0.05890411,106.4631034,0.068721461,101.5413123,0.207534247,102.9704772,0.663926941,93.26081254,0.932890038,0.932890038,15433880.22,1543388.022,21216.21057,727.9327328,1666415.009,115754101.6,10957471.8,6805930.193,77147430.42,49827000,22040631.54,0,0.451419016,2.307379168,336906796.4,31601521.73,401113032.4,478926258.3,136791048.2,30,4930.503785,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,35795316.03,10668559.03,5480655.881,2764077.417,2819775.31
707.6499725,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,566714515.7,86.55740577,4.962701513,5.968491062,636317966,1299545703,0.05890411,102.4647011,0.068721461,102.1792596,0.207534247,102.8757948,0.663926941,94.66701977,0.94169183,0.94169183,15037724.69,1503772.469,20671.63651,707.6499725,1578994.712,112782935.2,14070470.33,5194183.491,63365866.61,49827000,20315745.61,0,0.464993062,2.23439065,310540683,29228571.51,370600699.7,463553236.4,165779547.1,30,4545.985837,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,25299698.67,7540409.156,3873661.633,4317736.494,4404741.592
723.1406034,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,554502622.5,84.69221658,5.281634012,6.352123324,620169312.6,1374637930,0.05890411,105.6760818,0.068721461,100.9922899,0.207534247,101.8807835,0.663926941,91.68618367,0.9158274,0.9158274,15341541.7,1534154.17,21089.27772,723.1406034,1697692.883,115061562.7,12848903.25,4170517.794,62791865.54,49827000,20484502.83,0,0.435679428,2.40083001,313120257.6,29460733.23,374204110.5,482713043.5,194802038.1,30,4583.60582,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,13426202.89,4001591.659,2055699.069,4360701.029,4448571.89
729.6527434,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,556047850.1,84.92822764,4.849876279,5.832624741,598614510.7,1416013467,0.05890411,103.3862954,0.068721461,99.90947131,0.207534247,100.0664733,0.663926941,88.5666937,0.882573939,0.882573939,15466827.77,1546682.777,21261.50182,729.6527434,1770797.952,116001208.3,9267620.21,3980559.971,64045799.28,49827000,21389679.38,0,0.411783991,2.564058332,326956527.7,30705997.54,388595365.8,444487909,96057893.49,30,4785.391123,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,31308888.62,9331408.783,4793734.589,4184860.305,4269187.865
672.4554694,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,564700249.4,86.24975587,4.767340153,5.733530636,632497931,1357895452,0.05890411,107.0952112,0.068721461,101.3549234,0.207534247,103.1470956,0.663926941,93.72822322,0.934765231,0.934765231,14318691.96,1431869.196,19683.21956,672.4554694,1538464.942,107390189.7,10957689.78,4109709.484,45802277.93,49827000,19501401.36,0,0.460931621,2.255476279,298092849.3,28108266.48,355755150.2,443722290.1,156778109.7,30,4364.449205,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,12921180.2,3851072.962,1978374.551,3781112.339,3857304.125
702.9838189,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,592600732.2,90.51114913,5.254466528,6.31938684,622553176.2,1307911705,0.05890411,101.4993095,0.068721461,101.2605267,0.207534247,101.9806224,0.663926941,91.85455121,0.919599195,0.919599195,14944652.04,1494465.204,20543.69442,702.9838189,1624940.612,112084890.3,10501852.08,4113159.629,87785656.95,49827000,22514715.86,0,0.441806757,2.363326835,344153513.8,32253726.29,410552308.9,513225161,183089414.2,30,5036.188414,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,34224733.83,10200457.31,5240182.503,3228732.91,3293793.903
692.7889303,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,553061124.4,84.4720487,5.744414609,6.908686074,627828104.3,1213130260,0.05890411,82.88615563,0.068721461,99.50128833,0.207534247,101.9031226,0.663926941,96.13986378,0.930701499,0.930701499,14738862.44,1473886.244,20260.80619,692.7889303,1398454.14,110541468.3,9842671.288,7623296.509,75724295.82,49827000,22390075.25,0,0.531184042,1.955674654,342248293.1,32082256.43,408751168.4,523643885.1,205988482.7,30,5008.403069,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,33421036.53,9960920.607,5117127.624,6440006.724,6569776.899
695.7175028,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,546025893.1,83.39751936,5.676116546,6.826599963,615294981.2,1386939738,0.05890411,104.7736068,0.068721461,100.7493237,0.207534247,101.6615766,0.663926941,91.14220231,0.908551036,0.908551036,14798316.61,1479831.661,20342.53474,695.7175028,1650783.155,110987374.6,11668817.34,5282447.734,64996592.93,49827000,21254769.44,0,0.437912998,2.386876091,324894332.9,30520400.01,388574040.3,510836202.9,220215842,30,4755.316501,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,20868028.78,6219579.027,3195124.317,6485097.917,6615776.707
702.1956831,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,551904335.3,84.29536596,4.652333124,5.595285061,619358665.2,1392574433,0.05890411,105.863931,0.068721461,100.8398637,0.207534247,101.9413088,0.663926941,91.24257333,0.914719251,0.914719251,14928861.89,1492886.189,20521.98852,702.1956831,1660539.053,111966464.1,7105006.684,4054577.784,44772796.04,49827000,17838476.02,0,0.430998041,2.430622521,272673847.7,25820556.34,326139448.4,423205921.5,174448024.8,30,3993.743741,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,15284266.55,4555375.341,2340189.016,3828503.168,3905649.908
715.1931799,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,537728539.4,82.13021917,5.691107827,6.844458365,606452800.2,1414434089,0.05890411,104.5167751,0.068721461,100.4817145,0.207534247,100.9093489,0.663926941,89.97154469,0.895294664,0.895294664,15186672.52,1518667.252,20876.38726,715.1931799,1720260.69,113900043.9,10514496.56,8543188.243,72394382.17,49827000,22799926.29,0,0.424079847,2.476541029,348513159.1,32646094.36,415199614.5,504402263.6,157789083.7,30,5099.768578,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,30056585.27,8958167.989,4601993.197,4324402.222,4411541.639
718.3145758,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,572133091.5,87.38501447,5.496352865,6.61026311,634184294.9,1332254618,0.05890411,106.4053164,0.068721461,101.8582125,0.207534247,103.029813,0.663926941,93.82553418,0.936951727,0.936951727,15247753.16,1524775.316,20960.35158,718.3145758,1630425.466,114358148.7,10849612.92,7755970.674,85978459.64,49827000,23110664.97,0,0.46000509,2.260397148,353263021.6,33073581.99,421086372.8,518309059.8,172663381.4,30,5169.039592,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,34317099.3,10227986.23,5254324.67,5007463.857,5108367.394
682.5373386,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,566425606.9,86.51327915,4.243717556,5.103670281,629472087.1,1329590293,0.05890411,105.6830828,0.068721461,101.5233586,0.207534247,102.7295896,0.663926941,93.29129141,0.930531925,0.930531925,14528619.47,1452861.947,19971.79608,682.5373386,1554864.558,108964646,11096145.88,6721105.223,45482975.52,49827000,18695534.53,0,0.456335478,2.280220729,285774599.2,26999623.98,340087100.6,396192706.2,97517540.26,30,4184.802392,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,19144799.79,5705981.937,2931279.039,5092996.709,5195623.787
707.6159406,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,571212194.5,87.24436084,5.206642262,6.261849518,633365370,1250609241,0.05890411,88.23492156,0.068721461,101.6674215,0.207534247,101.9871829,0.663926941,95.25228839,0.937602048,0.937602048,15037048.45,1503704.845,20670.70692,707.6159406,1505330.586,112777863.4,14804767.51,4238335.362,91298442.32,49827000,21731910.21,0,0.488341505,2.122974184,332187770.4,31176809.38,396142941.5,490198903.7,167285010.6,30,4861.682485,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,37641576.91,11218824.97,5763338.693,1868732.428,1906388.559
700.9838309,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,583627252.5,89.14058052,4.859864288,5.844709026,625804550.7,1371114538,0.05890411,106.5090652,0.068721461,101.3099513,0.207534247,102.7174432,0.663926941,92.01000915,0.925849508,0.925849508,14904543.55,1490454.355,20488.55938,700.9838309,1636488.804,111784076.6,14250852.88,4070743.392,81914610.42,49827000,21669772.94,0,0.441410647,2.365617731,331237957.9,31091326.25,394268215.7,467494849.8,128360646.2,30,4847.830616,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,31418294.63,9364016.527,4810485.851,5257804.906,5363752.973
693.6188263,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,604579068.4,92.34066589,4.855255004,5.839237896,632938210,1260144592,0.05890411,90.87613612,0.068721461,100.3389537,0.207534247,102.2158879,0.663926941,96.38693074,0.938551188,0.938551188,14755738.07,1475573.807,20284.00424,693.6188263,1471555.365,110668035.5,10486628.12,5225904.024,60119531.89,49827000,21570027.52,0,0.499570616,2.074832957,329713277.8,30954105.05,393106431.8,483818284.9,161095614.8,30,4825.594997,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,35040877.58,10443703.6,5365143.072,3464782.777,3534600.323
720.1347938,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,566302127.1,86.49441941,5.286554964,6.358095451,623165644.4,1359207555,0.05890411,105.8241839,0.068721461,100.7644051,0.207534247,102.3349322,0.663926941,91.14428051,0.919738496,0.919738496,15283220.17,1528322.017,21009.1062,720.1347938,1677669.505,114624151.2,9720771.364,5571098.461,67301694.68,49827000,20342273.68,0,0.438555902,2.383036027,310946183.4,29265066.55,372108266.5,493444225.2,218843367.7,30,4551.899572,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,25879396.73,7713184.357,3962419.77,3364735.838,3432537.376
682.9565265,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,566784520.3,86.56809797,4.987018223,5.997628032,617937069,1395002491,0.05890411,105.680675,0.068721461,100.8404733,0.207534247,101.8660193,0.663926941,90.86259418,0.912953681,0.912953681,14537280.42,1453728.042,19983.70184,682.9565265,1629242.989,109029603.1,10042664.63,4276149.624,78384371.44,49827000,21622611.95,0,0.427320613,2.454786868,330517068.4,31026446.2,393392213.1,465882140,127001651.6,30,4837.317313,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,36044424.98,10742804.32,5518797.197,3668085.119,3741999.334
747.6369452,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,552024681.9,84.31374716,5.756865108,6.923562901,602559256.2,1392828960,0.05890411,103.8084558,0.068721461,99.62481432,0.207534247,100.4291006,0.663926941,88.64272117,0.887958466,0.887958466,15804931.44,1580493.144,21726.2748,747.6369452,1792263.511,118536985.8,12752478.95,4461856.191,89973945.12,49827000,23451473.81,0,0.413537326,2.551187979,358472528.3,33542437.59,427200846.5,523795394.5,171354575,30,5245.01396,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,35013988.27,10435689.42,5361026.024,4638355.278,4731821.046
715.5492111,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,584050148.5,89.20517174,5.482906774,6.594107707,635874811.7,1269054488,0.05890411,95.86913516,0.068721461,101.7772741,0.207534247,102.2712839,0.663926941,95.11772091,0.938806892,0.938806892,15193656,1519365.6,20885.98707,715.5492111,1552962.206,113952420,10292817.04,9576226.594,70092497.61,49827000,23355075.07,0,0.478178603,2.169422729,356999004.7,33409820.47,425666270.5,527810622.4,181770147,30,5223.524396,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,34266257.88,10212833.28,5246540.291,2382724.072,2430737.456
718.9753382,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,583910193.3,89.18379562,4.931112568,5.930438553,633323056.6,1310007882,0.05890411,103.059598,0.068721461,100.9588516,0.207534247,102.6508337,0.663926941,94.8382519,0.937138489,0.937138489,15260641.11,1526064.111,20978.06796,718.9753382,1579908.764,114454808.3,10645408.19,7196879.592,67651852.97,49827000,21506640.99,0,0.486022019,2.133211384,328744369.4,30866903.29,391681424.7,474578543.9,146507782.2,30,4811.464636,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,36529990.57,10887523.95,5593142.62,3497744.571,3568226.317
700.7651249,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,575091854.1,87.83692246,4.733865286,5.693213825,620774504.3,1360290916,0.05890411,105.7676643,0.068721461,100.9908183,0.207534247,101.9570139,0.663926941,91.8255756,0.916819722,0.916819722,14900149.72,1490014.972,20482.51941,700.7651249,1655371.803,111751122.9,9372130.035,5195648.694,55828858.69,49827000,20373861.91,0,0.43079249,2.432022525,311429032.1,29308522.94,371091065.5,448714637.5,137092964.8,30,4558.941338,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,16139975.22,4810413.694,2471207.408,2912963.591,2971661.634
723.0665198,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,579205707.7,88.46525381,4.754754586,5.718300829,625247550.2,1357589732,0.05890411,106.3847083,0.068721461,101.183139,0.207534247,102.5875259,0.663926941,91.99752901,0.923576107,0.923576107,15340107.97,1534010.797,21087.30685,723.0665198,1675974.309,115050809.8,12317108.56,7790919.586,65988509.99,49827000,21017288.03,0,0.441012826,2.368026897,321264259.8,30193693.43,382454364.4,453918689.8,125322316.3,30,4702.376266,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,24038015.39,7164372.734,3680484.071,3659121.398,3732854.989
709.7167966,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,569180148.3,86.93399532,5.245457199,6.308563387,618876593.3,1387602802,0.05890411,105.4203484,0.068721461,101.2080953,0.207534247,102.0444033,0.663926941,91.46031057,0.914826325,0.914826325,15078723.01,1507872.301,20727.99475,709.7167966,1661526.785,113090422.6,8436184.522,7368130.757,74687186.13,49827000,21452596.63,0,0.44929885,2.31932076,327918262.8,30792553.7,391355629.3,492096434.3,179895047.4,30,4799.416869,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,27686761.55,8251857.581,4239147.167,3663087.158,3736900.662
739.5908049,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,544164290.9,83.11318667,5.414507723,6.5118784,601095715.9,1416373566,0.05890411,103.4568605,0.068721461,100.5663961,0.207534247,100.4489474,0.663926941,89.40315116,0.88800502,0.88800502,15655132.77,1565513.277,21520.35463,739.5908049,1780912.028,117413495.8,12050815.38,3956258.318,57145635.63,49827000,21140626.14,0,0.420923001,2.49827397,323149571,30363371.43,385708000.3,485630710.1,178488174.9,30,4729.871254,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,19964341.76,5950241.043,3056759.913,5273233.446,5379492.408
723.2349626,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,560198103.7,85.56211856,5.152552472,6.196703287,628923979.9,1339125268,0.05890411,104.6372532,0.068721461,100.7534024,0.207534247,102.9410912,0.663926941,93.61402357,0.929897398,0.929897398,15343367.54,1534336.754,21091.7876,723.2349626,1621639.164,115075256.6,9245695.966,4197389.425,64573067.71,49827000,22128604.07,0,0.478036525,2.169983603,338251519.3,31722546.79,402530649.1,475752614.5,128171179.6,30,4950.114946,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,30474907.46,9082846.171,4666042.916,6491602.601,6622412.465
706.9846575,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,567492659.8,86.67625598,5.237424171,6.298843316,611374580,1319310566,0.05890411,101.4368915,0.068721461,100.5918771,0.207534247,101.307966,0.663926941,90.47666512,0.902287488,0.902287488,15024497.46,1502449.746,20653.45373,706.9846575,1659702.265,112683730.9,10008808.74,8229291.026,81946486.17,49827000,22014382.46,0,0.436552323,2.395451077,336505560.4,31565410.48,401040629.6,489886106.4,157430636.5,30,4924.652242,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,30527027.8,9098380.298,4674023.114,4477041.886,4567257.088
693.4154046,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,571998831,87.36450814,4.805779467,5.779726648,629461992.8,1336200729,0.05890411,104.4737216,0.068721461,101.6565843,0.207534247,102.8705964,0.663926941,93.37880613,0.930125952,0.930125952,14751603.58,1475160.358,20278.32077,693.4154046,1589970.987,110637026.8,7394631.28,6584087.247,55148972.2,49827000,20294141.94,0,0.453215065,2.297456809,310210455.4,29198851.03,369858627,453081265.3,147594082.6,30,4541.169867,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,17902773.71,5335804.215,2741111.21,2503935.983,2554391.864
714.5421412,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,564740660.4,86.25592807,5.093186732,6.125420955,629640353.9,1273081514,0.05890411,93.60340176,0.068721461,100.3636243,0.207534247,101.6387888,0.663926941,94.89913894,0.932130355,0.932130355,15173891.58,1517389.158,20858.81797,714.5421412,1544850.563,113804186.9,11581552.4,7112393.261,38099453.03,49827000,20787200.75,0,0.488525172,2.122078471,317747211.4,29877159.08,379162109.3,474084528.3,169277328.6,30,4651.084359,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,8089111.614,2410906.63,1238531.799,6362326.862,6490531.738
711.4526467,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,577988480.5,88.27934004,4.92779802,5.926475669,634334322.7,1314357923,0.05890411,104.3879806,0.068721461,102.1079549,0.207534247,103.1776943,0.663926941,94.04678491,0.938660642,0.938660642,15113047.39,1511304.739,20775.17867,711.4526467,1610016.357,113347855.4,9186193.642,5108358.569,50657218.07,49827000,21007494.02,0,0.456788088,2.277729477,321114551.5,30180219.68,382827964.5,469449853.2,153669360.1,30,4700.19295,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,14808592.67,4413603.862,2267358.122,1823685.252,1860433.654
717.6926322,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,584897098.4,89.33453102,5.65336199,6.799259243,631040637,1323819481,0.05890411,105.3592331,0.068721461,101.3060586,0.207534247,102.4954376,0.663926941,93.35122323,0.931471345,0.931471345,15235608.88,1523560.888,20943.65748,717.6926322,1628941.83,114267066.6,11229115.49,7595039.984,79431259.65,49827000,22383423.81,0,0.461422383,2.252901042,342146621.1,32073105.95,409383630.6,545008640.4,244758497.6,30,5006.920305,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,34364647.33,10242157.61,5261604.797,3234683.882,3299864.791
736.1553349,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,569892416.5,87.04278394,5.25792028,6.323479396,633619222.4,1305122492,0.05890411,104.0114151,0.068721461,101.7174183,0.207534247,102.8044274,0.663926941,94.34849182,0.936559892,0.936559892,15590440.58,1559044.058,21431.42574,736.1553349,1641814.995,116928304.4,9736973.429,6929251.599,85730501.12,49827000,22349140.17,0,0.465762321,2.230420302,341622571.1,32025941.44,406997797.1,493882913,153633086.8,30,4999.277668,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,47687112.77,14212831,7301420.522,4398886.787,4487527.114
717.905649,83.045,2.2,110.71,650,4.342,0.375,0.399,0.403,11.381,31.009,23.255,23.255,560110346.1,85.54871485,5.139677527,6.181337829,618098374.2,1347023750,0.05890411,103.0368024,0.068721461,101.1324022,0.207534247,101.7377695,0.663926941,91.57476622,0.91216652,0.91216652,15239769.79,1523976.979,20949.37726,717.905649,1660035.302,114298273.4,10880278.64,8179730.564,70923999.43,49827000,20763077.15,0,0.451935565,2.304541783,317378465.1,29843971.9,378757082.1,474489484.6,170801422.3,30,4645.706638,110.71,184754.5715,120020.1021,64685.74866,5958.095118,5327.313447,2736.74933,0.831297706,0.815017542,0.70000903,22724770.89,6772968.827,3479411.918,3300016.006,3366513.398
